Selected mat file:
original/R_6.00.mat
Selected input idx:
[0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 14, 15, 18, 21]
Selected output idx:
[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 29 30 31 32]


 The Models hyperparameter set is:
feat_in  :  14
feat_cond  :  33
PCA_in  :  False
PCA_cond  :  False
clamp  :  2.0
n_CouplingBlock  :  6
permute_soft  :  True
subnet_layer  :  1
subnet_dim  :  300
activation  :  PReLU(num_parameters=1)
condnet  :  False
condnet_layer  :  1
condnet_dim  :  100
condnet_activation  :  ReLU()
batch_norm  :  False
drop_out  :  True
drop_out_rate  :  0.05
optimizer  :  adagrad
learning_rate  :  0.2
optim_eps  :  1e-06
weight_decay  :  2e-05
lr_scheduler  :  True
lr_epoch_step  :  100
lr_factor  :  0.8
epochs  :  1000
batch_size  :  32
test_split  :  0.84
grad_clip  :  2
device  :  cuda:0


| Epoch:    |  Time:  | Loss_maxL_train: |  | Acc_i_val: | L_maxL_val: |
|  340/1000 |      5s |        -43.27628 |  |   0.888907 |   -47.83067 |
|  341/1000 |      5s |        -43.16908 |  |   0.890242 |   -47.51773 |
|  342/1000 |      5s |        -43.24079 |  |   0.888876 |   -47.62771 |
|  343/1000 |      5s |        -43.23720 |  |   0.888999 |   -47.63928 |
|  344/1000 |      5s |        -43.30119 |  |   0.889721 |   -46.98898 |
|  345/1000 |      5s |        -43.33582 |  |   0.888690 |   -47.60807 |
|  346/1000 |      5s |        -43.37542 |  |   0.888934 |   -47.80218 |
|  347/1000 |      5s |        -43.31658 |  |   0.889046 |   -47.04722 |
|  348/1000 |      5s |        -43.45038 |  |   0.890003 |   -47.63969 |
|  349/1000 |      5s |        -43.42923 |  |   0.890808 |   -47.68377 |
|  350/1000 |      5s |        -43.36916 |  |   0.890288 |   -47.86657 |
|  351/1000 |      5s |        -43.37467 |  |   0.888267 |   -47.53695 |
|  352/1000 |      5s |        -43.38803 |  |   0.889757 |   -47.82538 |
|  353/1000 |      5s |        -43.36598 |  |   0.889224 |   -47.91582 |
|  354/1000 |      5s |        -43.42308 |  |   0.889803 |   -47.69953 |
|  355/1000 |      5s |        -43.36334 |  |   0.888632 |   -47.42024 |
|  356/1000 |      5s |        -43.43772 |  |   0.890807 |   -47.67242 |
|  357/1000 |      5s |        -43.47246 |  |   0.889535 |   -47.39538 |
|  358/1000 |      5s |        -43.34370 |  |   0.889867 |   -47.26516 |
|  359/1000 |      5s |        -43.48468 |  |   0.888868 |   -47.59122 |
|  360/1000 |      5s |        -43.47335 |  |   0.888637 |   -47.77994 |
|  361/1000 |      5s |        -43.54030 |  |   0.890066 |   -47.93052 |
|  362/1000 |      5s |        -43.39592 |  |   0.891706 |   -47.86178 |
|  363/1000 |      5s |        -43.53384 |  |   0.890904 |   -47.80091 |
|  364/1000 |      5s |        -43.60281 |  |   0.891001 |   -47.86756 |
|  365/1000 |      5s |        -43.53043 |  |   0.889649 |   -47.83141 |
|  366/1000 |      5s |        -43.58909 |  |   0.889206 |   -47.51200 |
|  367/1000 |      5s |        -43.68552 |  |   0.888391 |   -47.57876 |
|  368/1000 |      5s |        -43.52969 |  |   0.890897 |   -48.07132 |
|  369/1000 |      5s |        -43.56132 |  |   0.891343 |   -47.70013 |
|  370/1000 |      5s |        -43.54971 |  |   0.889740 |   -47.40841 |
|  371/1000 |      5s |        -43.61154 |  |   0.889596 |   -47.63370 |
|  372/1000 |      5s |        -43.58594 |  |   0.890173 |   -46.98474 |
|  373/1000 |      5s |        -43.46378 |  |   0.889949 |   -46.49150 |
|  374/1000 |      5s |        -43.44676 |  |   0.888113 |   -47.46988 |
|  375/1000 |      5s |        -43.58015 |  |   0.889841 |   -47.17373 |
|  376/1000 |      5s |        -43.63203 |  |   0.890641 |   -47.29223 |
|  377/1000 |      5s |        -43.52783 |  |   0.890746 |   -47.40255 |
|  378/1000 |      5s |        -43.72464 |  |   0.889996 |   -47.31604 |
|  379/1000 |      5s |        -43.66012 |  |   0.888345 |   -47.45890 |
|  380/1000 |      5s |        -43.70204 |  |   0.887747 |   -47.83687 |
|  381/1000 |      5s |        -43.59321 |  |   0.890550 |   -47.96993 |
|  382/1000 |      5s |        -43.69605 |  |   0.889203 |   -47.76487 |
|  383/1000 |      5s |        -43.69364 |  |   0.890534 |   -48.04651 |
|  384/1000 |      5s |        -43.64687 |  |   0.889453 |   -47.93401 |
|  385/1000 |      5s |        -43.71266 |  |   0.888406 |   -47.35754 |
|  386/1000 |      5s |        -43.72986 |  |   0.889970 |   -48.21025 |
|  387/1000 |      5s |        -43.73204 |  |   0.889535 |   -48.25402 |
|  388/1000 |      5s |        -43.77279 |  |   0.891022 |   -47.77878 |
|  389/1000 |      5s |        -43.76019 |  |   0.889265 |   -47.90422 |
|  390/1000 |      5s |        -43.74111 |  |   0.889188 |   -48.35081 |
|  391/1000 |      5s |        -43.63765 |  |   0.889832 |   -47.51842 |
|  392/1000 |      5s |        -43.67823 |  |   0.890288 |   -48.03912 |
|  393/1000 |      5s |        -43.83637 |  |   0.890135 |   -47.53583 |
|  394/1000 |      5s |        -43.80112 |  |   0.891364 |   -48.34261 |
|  395/1000 |      5s |        -43.76491 |  |   0.890357 |   -48.01340 |
|  396/1000 |      5s |        -43.83308 |  |   0.889684 |   -47.88630 |
|  397/1000 |      5s |        -43.81985 |  |   0.891146 |   -47.87963 |
|  398/1000 |      5s |        -43.86804 |  |   0.890898 |   -47.65591 |
|  399/1000 |      5s |        -43.77821 |  |   0.890471 |   -48.13743 |
|  400/1000 |      5s |        -43.85229 |  |   0.891899 |   -48.40739 |
|  401/1000 |      5s |        -44.22869 |  |   0.891261 |   -48.56694 |
|  402/1000 |      5s |        -44.15648 |  |   0.890296 |   -48.36238 |
|  403/1000 |      5s |        -44.19166 |  |   0.888616 |   -48.08348 |
|  404/1000 |      5s |        -44.14919 |  |   0.889693 |   -48.19426 |
|  405/1000 |      5s |        -44.16227 |  |   0.890547 |   -47.88369 |
|  406/1000 |      5s |        -44.23549 |  |   0.890182 |   -48.37183 |
|  407/1000 |      5s |        -44.18868 |  |   0.890751 |   -48.49442 |
|  408/1000 |      5s |        -44.08791 |  |   0.890412 |   -48.59219 |
|  409/1000 |      5s |        -44.26175 |  |   0.889981 |   -47.89118 |
|  410/1000 |      5s |        -44.25778 |  |   0.887436 |   -48.39721 |
|  411/1000 |      5s |        -44.32488 |  |   0.888412 |   -48.45960 |
|  412/1000 |      5s |        -44.18878 |  |   0.889675 |   -48.66033 |
|  413/1000 |      5s |        -44.29823 |  |   0.889633 |   -48.38251 |
|  414/1000 |      5s |        -44.27829 |  |   0.890092 |   -48.28270 |
|  415/1000 |      5s |        -44.33497 |  |   0.889682 |   -47.96731 |
|  416/1000 |      5s |        -44.31134 |  |   0.888239 |   -48.74767 |
|  417/1000 |      5s |        -44.33665 |  |   0.889641 |   -48.79652 |
|  418/1000 |      5s |        -44.26395 |  |   0.889387 |   -48.14508 |
|  419/1000 |      5s |        -44.42141 |  |   0.890441 |   -48.81335 |
|  420/1000 |      5s |        -44.36613 |  |   0.890640 |   -48.54862 |
|  421/1000 |      5s |        -44.34601 |  |   0.890680 |   -48.71178 |
|  422/1000 |      5s |        -44.34613 |  |   0.867410 |   -43.13714 |
|  423/1000 |      5s |        -44.32824 |  |   0.891493 |   -48.75787 |
|  424/1000 |      5s |        -44.30918 |  |   0.890115 |   -48.26809 |
|  425/1000 |      5s |        -44.47643 |  |   0.890468 |   -48.69365 |
|  426/1000 |      5s |        -44.34719 |  |   0.889638 |   -48.51496 |
|  427/1000 |      5s |        -44.41566 |  |   0.890847 |   -48.65420 |
|  428/1000 |      5s |        -44.40710 |  |   0.888517 |   -48.62719 |
|  429/1000 |      5s |        -44.48627 |  |   0.889965 |   -48.85066 |
|  430/1000 |      5s |        -44.44988 |  |   0.889689 |   -48.74391 |
|  431/1000 |      5s |        -44.43892 |  |   0.891866 |   -48.61392 |
|  432/1000 |      5s |        -44.51421 |  |   0.892004 |   -48.97504 |
|  433/1000 |      5s |        -44.44210 |  |   0.892575 |   -48.52111 |
|  434/1000 |      5s |        -44.45702 |  |   0.890489 |   -48.69205 |
|  435/1000 |      5s |        -44.58583 |  |   0.890016 |   -48.33838 |
|  436/1000 |      5s |        -44.46201 |  |   0.889476 |   -48.94874 |
|  437/1000 |      5s |        -44.34778 |  |   0.889016 |   -48.49578 |
|  438/1000 |      5s |        -44.43068 |  |   0.891071 |   -48.81238 |
|  439/1000 |      5s |        -44.53895 |  |   0.888554 |   -48.73685 |
|  440/1000 |      5s |        -44.48854 |  |   0.889088 |   -48.71571 |
|  441/1000 |      5s |        -44.38405 |  |   0.889584 |   -48.97610 |
|  442/1000 |      5s |        -44.44174 |  |   0.890997 |   -48.72017 |
|  443/1000 |      5s |        -44.60711 |  |   0.889540 |   -48.85341 |
|  444/1000 |      5s |        -44.62209 |  |   0.890033 |   -48.42224 |
|  445/1000 |      5s |        -44.57196 |  |   0.891059 |   -49.01343 |
|  446/1000 |      5s |        -44.55413 |  |   0.891110 |   -48.78916 |
|  447/1000 |      5s |        -44.52741 |  |   0.890649 |   -48.70093 |
|  448/1000 |      5s |        -44.56872 |  |   0.891338 |   -49.08918 |
|  449/1000 |      5s |        -44.58085 |  |   0.890424 |   -48.57192 |
|  450/1000 |      5s |        -44.69923 |  |   0.889339 |   -49.03634 |
|  451/1000 |      5s |        -44.59710 |  |   0.889320 |   -49.08566 |
|  452/1000 |      5s |        -44.61287 |  |   0.891779 |   -48.97939 |
|  453/1000 |      5s |        -44.62667 |  |   0.891683 |   -48.72179 |
|  454/1000 |      5s |        -44.67947 |  |   0.890593 |   -48.88238 |
|  455/1000 |      5s |        -44.65647 |  |   0.891365 |   -48.92874 |
|  456/1000 |      5s |        -44.73503 |  |   0.890121 |   -48.56990 |
|  457/1000 |      5s |        -44.73230 |  |   0.892607 |   -48.77496 |
|  458/1000 |      5s |        -44.65721 |  |   0.891430 |   -48.88748 |
|  459/1000 |      5s |        -44.71084 |  |   0.889681 |   -49.18849 |
|  460/1000 |      5s |        -44.64543 |  |   0.889596 |   -48.88321 |
|  461/1000 |      5s |        -44.66739 |  |   0.891835 |   -49.13728 |
|  462/1000 |      5s |        -44.65246 |  |   0.890899 |   -49.37984 |
|  463/1000 |      5s |        -44.68026 |  |   0.890873 |   -48.77573 |
|  464/1000 |      5s |        -44.74174 |  |   0.891891 |   -48.77042 |
|  465/1000 |      5s |        -44.71588 |  |   0.890530 |   -48.91899 |
|  466/1000 |      5s |        -44.71632 |  |   0.891685 |   -48.80843 |
|  467/1000 |      5s |        -44.87045 |  |   0.891118 |   -49.24410 |
|  468/1000 |      5s |        -44.74941 |  |   0.891201 |   -49.13034 |
|  469/1000 |      5s |        -44.67636 |  |   0.890796 |   -48.62918 |
|  470/1000 |      5s |        -44.71998 |  |   0.890357 |   -48.91011 |
|  471/1000 |      5s |        -44.84394 |  |   0.890488 |   -49.06089 |
|  472/1000 |      5s |        -44.75002 |  |   0.892396 |   -48.82776 |
|  473/1000 |      5s |        -44.68137 |  |   0.890567 |   -49.22049 |
|  474/1000 |      5s |        -44.81385 |  |   0.893193 |   -48.86983 |
|  475/1000 |      5s |        -44.63499 |  |   0.891575 |   -49.11421 |
|  476/1000 |      5s |        -44.72386 |  |   0.890332 |   -49.17651 |
|  477/1000 |      5s |        -44.75621 |  |   0.891599 |   -49.38008 |
|  478/1000 |      5s |        -44.74544 |  |   0.890625 |   -49.06704 |
|  479/1000 |      5s |        -44.76233 |  |   0.891800 |   -48.87575 |
|  480/1000 |      5s |        -44.84610 |  |   0.892311 |   -49.33885 |
|  481/1000 |      5s |        -44.81777 |  |   0.889682 |   -48.94946 |
|  482/1000 |      5s |        -44.84674 |  |   0.892104 |   -49.24052 |
|  483/1000 |      5s |        -44.80680 |  |   0.892377 |   -49.15582 |
|  484/1000 |      5s |        -44.94542 |  |   0.892081 |   -49.26787 |
|  485/1000 |      5s |        -44.82018 |  |   0.890740 |   -48.80877 |
|  486/1000 |      5s |        -44.97670 |  |   0.891082 |   -48.72218 |
|  487/1000 |      5s |        -44.78789 |  |   0.892424 |   -48.94226 |
|  488/1000 |      5s |        -44.94840 |  |   0.890837 |   -49.12647 |
|  489/1000 |      5s |        -44.89484 |  |   0.892897 |   -49.23880 |
|  490/1000 |      5s |        -44.92369 |  |   0.891991 |   -49.50488 |
|  491/1000 |      5s |        -44.93335 |  |   0.891693 |   -49.20741 |
|  492/1000 |      5s |        -44.89843 |  |   0.892312 |   -49.37723 |
|  493/1000 |      5s |        -44.97634 |  |   0.891827 |   -48.64867 |
|  494/1000 |      5s |        -44.96278 |  |   0.891141 |   -48.54415 |
|  495/1000 |      5s |        -44.90906 |  |   0.891209 |   -49.05539 |
|  496/1000 |      5s |        -45.01294 |  |   0.891191 |   -48.70096 |
|  497/1000 |      5s |        -44.93091 |  |   0.889551 |   -49.19940 |
|  498/1000 |      5s |        -44.96832 |  |   0.893167 |   -49.08507 |
|  499/1000 |      5s |        -45.00117 |  |   0.890826 |   -49.46888 |
|  500/1000 |      5s |        -45.03290 |  |   0.888536 |   -49.04044 |
|  501/1000 |      5s |        -45.28792 |  |   0.891628 |   -49.46021 |
|  502/1000 |      5s |        -45.23051 |  |   0.889852 |   -49.64889 |
|  503/1000 |      5s |        -45.36469 |  |   0.889727 |   -49.63104 |
|  504/1000 |      5s |        -45.25671 |  |   0.891816 |   -49.58706 |
|  505/1000 |      5s |        -45.29594 |  |   0.891172 |   -49.49323 |
|  506/1000 |      5s |        -45.21022 |  |   0.890218 |   -49.62719 |
|  507/1000 |      5s |        -45.21868 |  |   0.891171 |   -49.45796 |
|  508/1000 |      5s |        -45.31560 |  |   0.890974 |   -49.22002 |
|  509/1000 |      5s |        -45.03420 |  |   0.892401 |   -49.66565 |
|  510/1000 |      5s |        -44.90135 |  |   0.891089 |   -49.74658 |
|  511/1000 |      5s |        -45.34275 |  |   0.890759 |   -49.54364 |
|  512/1000 |      5s |        -45.29360 |  |   0.890990 |   -49.53617 |
|  513/1000 |      5s |        -45.23972 |  |   0.892627 |   -49.60257 |
|  514/1000 |      5s |        -45.01230 |  |   0.889833 |   -49.61986 |
|  515/1000 |      5s |        -45.28214 |  |   0.890667 |   -49.51477 |
|  516/1000 |      5s |        -45.34807 |  |   0.890257 |   -49.39495 |
|  517/1000 |      5s |        -45.35455 |  |   0.890970 |   -49.82538 |
|  518/1000 |      5s |        -45.34667 |  |   0.891362 |   -49.75473 |
|  519/1000 |      5s |        -45.39793 |  |   0.890563 |   -49.84115 |
|  520/1000 |      5s |        -45.37311 |  |   0.891208 |   -49.42583 |
|  521/1000 |      5s |        -45.42590 |  |   0.890661 |   -49.67423 |
|  522/1000 |      5s |        -45.33588 |  |   0.890958 |   -49.84680 |
|  523/1000 |      5s |        -45.34948 |  |   0.892265 |   -49.66891 |
|  524/1000 |      5s |        -45.39587 |  |   0.891203 |   -49.73721 |
|  525/1000 |      5s |        -45.36961 |  |   0.890503 |   -49.69089 |
|  526/1000 |      5s |        -45.34593 |  |   0.890173 |   -49.44649 |
|  527/1000 |      5s |        -45.38670 |  |   0.891469 |   -49.57592 |
|  528/1000 |      5s |        -45.28141 |  |   0.892373 |   -49.74826 |
|  529/1000 |      5s |        -45.45706 |  |   0.890902 |   -49.79252 |
|  530/1000 |      5s |        -45.39840 |  |   0.890636 |   -49.32883 |
|  531/1000 |      5s |        -45.30935 |  |   0.892836 |   -49.55507 |
|  532/1000 |      5s |        -45.52729 |  |   0.891366 |   -49.52172 |
|  533/1000 |      5s |        -45.37135 |  |   0.891859 |   -49.49698 |
|  534/1000 |      5s |        -45.41358 |  |   0.891096 |   -49.72696 |
|  535/1000 |      5s |        -45.41852 |  |   0.891288 |   -49.78069 |
|  536/1000 |      5s |        -45.45847 |  |   0.891944 |   -49.92050 |
|  537/1000 |      5s |        -45.55592 |  |   0.891471 |   -49.67733 |
|  538/1000 |      5s |        -45.38623 |  |   0.891477 |   -49.88698 |
|  539/1000 |      5s |        -45.46993 |  |   0.891720 |   -49.50214 |
|  540/1000 |      5s |        -45.51356 |  |   0.889422 |   -49.61106 |
|  541/1000 |      5s |        -45.48701 |  |   0.892175 |   -49.76174 |
|  542/1000 |      5s |        -45.41431 |  |   0.891565 |   -49.85176 |
|  543/1000 |      5s |        -45.62277 |  |   0.891195 |   -49.87827 |
|  544/1000 |      5s |        -45.53457 |  |   0.891429 |   -49.52299 |
|  545/1000 |      5s |        -45.48861 |  |   0.891469 |   -49.55290 |
|  546/1000 |      5s |        -45.55413 |  |   0.892952 |   -49.68859 |
|  547/1000 |      5s |        -45.56857 |  |   0.890082 |   -49.69587 |
|  548/1000 |      5s |        -45.51926 |  |   0.890756 |   -50.00825 |
|  549/1000 |      5s |        -45.53605 |  |   0.891987 |   -49.67373 |
|  550/1000 |      5s |        -45.63565 |  |   0.890665 |   -49.85212 |
|  551/1000 |      5s |        -45.50310 |  |   0.890618 |   -49.48005 |
|  552/1000 |      5s |        -45.52548 |  |   0.890558 |   -49.83094 |
|  553/1000 |      5s |        -45.56750 |  |   0.892003 |   -49.99778 |
|  554/1000 |      5s |        -45.53216 |  |   0.891402 |   -49.84068 |
|  555/1000 |      5s |        -45.51827 |  |   0.890521 |   -50.03573 |
|  556/1000 |      5s |        -45.64324 |  |   0.890429 |   -49.93548 |
|  557/1000 |      5s |        -45.64212 |  |   0.892087 |   -49.85888 |
|  558/1000 |      5s |        -45.59655 |  |   0.891020 |   -49.92883 |
|  559/1000 |      5s |        -45.68802 |  |   0.890833 |   -50.16073 |
|  560/1000 |      5s |        -45.59265 |  |   0.891235 |   -49.93584 |
|  561/1000 |      5s |        -45.63900 |  |   0.890524 |   -49.86747 |
|  562/1000 |      5s |        -45.63422 |  |   0.893269 |   -50.10562 |
|  563/1000 |      5s |        -45.57432 |  |   0.892830 |   -49.83998 |
|  564/1000 |      5s |        -45.57272 |  |   0.892588 |   -50.10690 |
|  565/1000 |      5s |        -45.64696 |  |   0.891392 |   -50.04812 |
|  566/1000 |      5s |        -45.72317 |  |   0.891529 |   -49.76303 |
|  567/1000 |      5s |        -45.69692 |  |   0.890972 |   -49.90556 |
|  568/1000 |      5s |        -45.71222 |  |   0.893067 |   -49.65243 |
|  569/1000 |      5s |        -45.60864 |  |   0.891664 |   -50.11815 |
|  570/1000 |      5s |        -45.71463 |  |   0.890638 |   -49.89565 |
|  571/1000 |      5s |        -45.69726 |  |   0.890658 |   -50.13019 |
|  572/1000 |      5s |        -45.70723 |  |   0.893064 |   -50.14763 |
|  573/1000 |      5s |        -45.68407 |  |   0.891332 |   -50.04909 |
|  574/1000 |      5s |        -45.65283 |  |   0.892266 |   -49.98548 |
|  575/1000 |      5s |        -45.58124 |  |   0.890286 |   -49.98294 |
|  576/1000 |      5s |        -45.70942 |  |   0.891894 |   -49.91938 |
|  577/1000 |      5s |        -45.77107 |  |   0.891141 |   -50.04422 |
|  578/1000 |      5s |        -45.64180 |  |   0.892557 |   -49.51943 |
|  579/1000 |      5s |        -45.79127 |  |   0.890070 |   -49.78227 |
|  580/1000 |      5s |        -45.71760 |  |   0.892691 |   -50.16192 |
|  581/1000 |      5s |        -45.77309 |  |   0.891725 |   -50.19271 |
|  582/1000 |      5s |        -45.79200 |  |   0.890932 |   -49.89813 |
|  583/1000 |      5s |        -45.69029 |  |   0.892403 |   -49.76433 |
|  584/1000 |      5s |        -45.80115 |  |   0.891533 |   -50.01459 |
|  585/1000 |      5s |        -45.51796 |  |   0.892096 |   -50.11144 |
|  586/1000 |      5s |        -45.73801 |  |   0.891951 |   -49.94801 |
|  587/1000 |      5s |        -45.80124 |  |   0.890612 |   -49.96363 |
|  588/1000 |      5s |        -45.76562 |  |   0.893293 |   -50.26952 |
|  589/1000 |      5s |        -45.79228 |  |   0.890955 |   -50.17992 |
|  590/1000 |      5s |        -45.75275 |  |   0.891392 |   -50.08555 |
|  591/1000 |      5s |        -45.83470 |  |   0.893109 |   -50.14028 |
|  592/1000 |      5s |        -45.84507 |  |   0.891066 |   -50.08978 |
|  593/1000 |      5s |        -45.79953 |  |   0.890092 |   -50.19080 |
|  594/1000 |      5s |        -45.90995 |  |   0.892238 |   -50.30604 |
|  595/1000 |      5s |        -45.79291 |  |   0.891268 |   -49.97823 |
|  596/1000 |      5s |        -45.76122 |  |   0.892575 |   -50.32165 |
|  597/1000 |      5s |        -45.85821 |  |   0.892373 |   -50.14530 |
|  598/1000 |      5s |        -45.80629 |  |   0.891589 |   -50.12318 |
|  599/1000 |      5s |        -45.89854 |  |   0.892246 |   -50.28411 |
|  600/1000 |      5s |        -45.90239 |  |   0.891441 |   -50.44567 |
|  601/1000 |      5s |        -45.96885 |  |   0.890372 |   -50.49198 |
|  602/1000 |      5s |        -46.07893 |  |   0.891601 |   -50.14297 |
|  603/1000 |      5s |        -46.05859 |  |   0.891663 |   -50.41894 |
|  604/1000 |      5s |        -45.94520 |  |   0.889798 |   -50.23054 |
|  605/1000 |      5s |        -46.03334 |  |   0.890697 |   -50.38635 |
|  606/1000 |      5s |        -46.03930 |  |   0.892055 |   -50.43003 |
|  607/1000 |      5s |        -46.03995 |  |   0.891708 |   -50.45003 |
|  608/1000 |      5s |        -46.11398 |  |   0.890223 |   -50.35511 |
|  609/1000 |      5s |        -46.11549 |  |   0.892193 |   -50.18504 |
|  610/1000 |      5s |        -46.09945 |  |   0.890616 |   -50.30969 |
|  611/1000 |      5s |        -46.12194 |  |   0.892274 |   -50.47419 |
|  612/1000 |      5s |        -46.14060 |  |   0.892693 |   -50.30893 |
|  613/1000 |      5s |        -46.20320 |  |   0.890715 |   -50.33125 |
|  614/1000 |      5s |        -46.05506 |  |   0.891433 |   -50.21021 |
|  615/1000 |      5s |        -46.14826 |  |   0.891683 |   -50.40694 |
|  616/1000 |      5s |        -46.17089 |  |   0.892723 |   -50.46820 |
|  617/1000 |      5s |        -46.08603 |  |   0.891130 |   -50.37863 |
|  618/1000 |      5s |        -46.08484 |  |   0.891886 |   -50.39664 |
|  619/1000 |      5s |        -46.23491 |  |   0.892855 |   -50.39472 |
|  620/1000 |      5s |        -46.24513 |  |   0.893724 |   -50.41633 |
|  621/1000 |      5s |        -46.00188 |  |   0.893235 |   -50.64589 |
|  622/1000 |      5s |        -46.18829 |  |   0.891295 |   -50.59961 |
|  623/1000 |      5s |        -46.08553 |  |   0.892041 |   -50.42194 |
|  624/1000 |      5s |        -46.11799 |  |   0.891692 |   -50.60814 |
|  625/1000 |      5s |        -45.96980 |  |   0.891558 |   -50.19538 |
|  626/1000 |      5s |        -46.16932 |  |   0.890314 |   -50.49143 |
|  627/1000 |      5s |        -46.14112 |  |   0.892718 |   -50.66741 |
|  628/1000 |      5s |        -46.18493 |  |   0.890994 |   -50.43060 |
|  629/1000 |      5s |        -46.11179 |  |   0.891940 |   -50.59042 |
|  630/1000 |      5s |        -46.28189 |  |   0.890578 |   -50.66859 |
|  631/1000 |      5s |        -46.25307 |  |   0.893302 |   -50.52362 |
|  632/1000 |      5s |        -46.21433 |  |   0.892931 |   -50.51384 |
|  633/1000 |      5s |        -46.21375 |  |   0.891771 |   -50.52311 |
|  634/1000 |      5s |        -46.22872 |  |   0.890741 |   -50.37463 |
|  635/1000 |      5s |        -46.24140 |  |   0.892402 |   -50.70626 |
|  636/1000 |      5s |        -46.28479 |  |   0.887457 |   -50.26845 |
|  637/1000 |      5s |        -46.32323 |  |   0.891862 |   -50.47171 |
|  638/1000 |      5s |        -46.26572 |  |   0.891985 |   -50.66993 |
|  639/1000 |      5s |        -46.21066 |  |   0.892250 |   -50.49443 |
|  640/1000 |      5s |        -46.31629 |  |   0.892073 |   -50.76957 |
|  641/1000 |      5s |        -46.24741 |  |   0.892727 |   -50.61109 |
|  642/1000 |      5s |        -46.30935 |  |   0.891496 |   -50.64111 |
|  643/1000 |      5s |        -46.25101 |  |   0.890742 |   -50.68818 |
|  644/1000 |      5s |        -46.30579 |  |   0.892621 |   -50.73835 |
|  645/1000 |      5s |        -46.26498 |  |   0.891389 |   -50.76288 |
|  646/1000 |      5s |        -46.33406 |  |   0.891035 |   -50.82073 |
|  647/1000 |      5s |        -46.30082 |  |   0.891492 |   -50.47686 |
|  648/1000 |      5s |        -46.32824 |  |   0.891252 |   -50.33822 |
|  649/1000 |      5s |        -46.31763 |  |   0.890232 |   -50.62538 |
|  650/1000 |      5s |        -46.24623 |  |   0.891979 |   -50.66325 |
|  651/1000 |      5s |        -46.34367 |  |   0.892010 |   -50.63915 |
|  652/1000 |      5s |        -46.40031 |  |   0.889349 |   -50.63125 |
|  653/1000 |      5s |        -46.38143 |  |   0.891955 |   -50.58311 |
|  654/1000 |      5s |        -46.33854 |  |   0.890279 |   -50.62674 |
|  655/1000 |      5s |        -46.34629 |  |   0.891198 |   -50.72213 |
|  656/1000 |      5s |        -46.38861 |  |   0.892771 |   -50.54460 |
|  657/1000 |      5s |        -46.36063 |  |   0.891870 |   -50.72124 |
|  658/1000 |      5s |        -46.30872 |  |   0.890611 |   -50.79921 |
|  659/1000 |      5s |        -46.39180 |  |   0.889952 |   -50.53399 |
|  660/1000 |      5s |        -46.37639 |  |   0.892399 |   -50.86406 |
|  661/1000 |      5s |        -46.33144 |  |   0.892985 |   -50.78838 |
|  662/1000 |      5s |        -46.42390 |  |   0.893130 |   -50.60823 |
|  663/1000 |      5s |        -46.48440 |  |   0.891597 |   -50.88246 |
|  664/1000 |      5s |        -46.31281 |  |   0.891407 |   -50.83008 |
|  665/1000 |      5s |        -46.41872 |  |   0.892149 |   -50.72148 |
|  666/1000 |      5s |        -46.43633 |  |   0.891880 |   -50.79058 |
|  667/1000 |      5s |        -46.44886 |  |   0.891214 |   -50.76547 |
|  668/1000 |      5s |        -46.41411 |  |   0.890841 |   -50.71920 |
|  669/1000 |      5s |        -46.46348 |  |   0.891119 |   -50.84620 |
|  670/1000 |      5s |        -46.45163 |  |   0.891415 |   -50.93712 |
|  671/1000 |      5s |        -46.42088 |  |   0.892485 |   -50.73829 |
|  672/1000 |      5s |        -46.43035 |  |   0.890809 |   -50.73752 |
|  673/1000 |      5s |        -46.38004 |  |   0.892928 |   -50.81862 |
|  674/1000 |      5s |        -46.46372 |  |   0.893450 |   -50.76475 |
|  675/1000 |      5s |        -46.33822 |  |   0.892208 |   -50.67272 |
|  676/1000 |      5s |        -46.46886 |  |   0.890257 |   -50.53275 |
|  677/1000 |      5s |        -46.56210 |  |   0.891570 |   -50.73045 |
|  678/1000 |      5s |        -46.51165 |  |   0.891677 |   -50.99534 |
|  679/1000 |      5s |        -46.50879 |  |   0.891441 |   -50.90562 |
|  680/1000 |      5s |        -46.54140 |  |   0.891468 |   -50.67210 |
|  681/1000 |      5s |        -46.50156 |  |   0.890441 |   -50.84017 |
|  682/1000 |      5s |        -46.43676 |  |   0.891663 |   -50.91544 |
|  683/1000 |      5s |        -46.56374 |  |   0.892610 |   -50.59772 |
|  684/1000 |      5s |        -46.57631 |  |   0.892536 |   -50.74806 |
|  685/1000 |      5s |        -46.50169 |  |   0.891993 |   -50.74939 |
|  686/1000 |      5s |        -46.42854 |  |   0.891714 |   -50.85575 |
|  687/1000 |      5s |        -46.53984 |  |   0.891208 |   -50.88882 |
|  688/1000 |      5s |        -46.55243 |  |   0.892507 |   -50.34256 |
|  689/1000 |      5s |        -46.51652 |  |   0.893110 |   -51.05003 |
|  690/1000 |      5s |        -46.54333 |  |   0.889810 |   -50.81100 |
|  691/1000 |      5s |        -46.55856 |  |   0.891564 |   -50.96681 |
|  692/1000 |      5s |        -46.52323 |  |   0.893861 |   -50.66011 |
|  693/1000 |      5s |        -46.57143 |  |   0.891905 |   -51.05813 |
