Selected mat file:
otherR/R_9.00.mat
Selected input idx:
[0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 14, 15, 18, 21]
Selected output idx:
[14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32]


 The Models hyperparameter set is:
feat_in  :  14
feat_cond  :  19
PCA_in  :  False
PCA_cond  :  False
clamp  :  2.0
n_CouplingBlock  :  8
permute_soft  :  True
subnet_layer  :  1
subnet_dim  :  400
activation  :  PReLU(num_parameters=1)
condnet  :  False
condnet_layer  :  1
condnet_dim  :  100
condnet_activation  :  ReLU()
batch_norm  :  False
drop_out  :  True
drop_out_rate  :  0.05
optimizer  :  adagrad
learning_rate  :  0.16
optim_eps  :  1e-06
weight_decay  :  2e-05
lr_scheduler  :  True
lr_epoch_step  :  100
lr_factor  :  0.8
epochs  :  1000
batch_size  :  32
test_split  :  0.6
grad_clip  :  2
device  :  cuda:0


| Epoch:    |  Time:  | Loss_maxL_train: |  | Acc_i_val: | L_maxL_val: |
|  342/1000 |      8s |        -37.66246 |  |   0.819013 |   -41.64089 |
|  343/1000 |      8s |        -37.71418 |  |   0.818773 |   -41.52863 |
|  344/1000 |      8s |        -37.68757 |  |   0.819285 |   -40.98132 |
|  345/1000 |      8s |        -37.74063 |  |   0.817419 |   -41.49989 |
|  346/1000 |      8s |        -37.73023 |  |   0.819887 |   -41.54365 |
|  347/1000 |      8s |        -37.70839 |  |   0.818155 |   -41.64783 |
|  348/1000 |      8s |        -37.75225 |  |   0.818252 |   -41.59690 |
|  349/1000 |      8s |        -37.75034 |  |   0.816872 |   -41.46302 |
|  350/1000 |      8s |        -37.73772 |  |   0.818969 |   -41.61462 |
|  351/1000 |      8s |        -37.76702 |  |   0.818916 |   -40.84413 |
|  352/1000 |      8s |        -37.76428 |  |   0.817716 |   -40.80645 |
|  353/1000 |      8s |        -37.81001 |  |   0.817913 |   -41.72970 |
|  354/1000 |      8s |        -37.81851 |  |   0.818718 |   -41.85528 |
|  355/1000 |      8s |        -37.79599 |  |   0.817566 |   -41.02375 |
|  356/1000 |      8s |        -37.81235 |  |   0.818030 |   -41.57846 |
|  357/1000 |      8s |        -37.81962 |  |   0.818972 |   -41.55784 |
|  358/1000 |      8s |        -37.80704 |  |   0.818065 |   -41.32228 |
|  359/1000 |      8s |        -37.88786 |  |   0.818653 |   -41.86806 |
|  360/1000 |      8s |        -37.88762 |  |   0.818480 |   -41.46055 |
|  361/1000 |      8s |        -37.80850 |  |   0.818816 |   -41.26944 |
|  362/1000 |      8s |        -37.92211 |  |   0.817800 |   -41.28115 |
|  363/1000 |      8s |        -37.87416 |  |   0.818491 |   -41.68245 |
|  364/1000 |      8s |        -37.86904 |  |   0.819953 |   -41.38551 |
|  365/1000 |      8s |        -37.85643 |  |   0.819168 |   -41.58996 |
|  366/1000 |      8s |        -37.90694 |  |   0.819091 |   -41.88538 |
|  367/1000 |      8s |        -37.95429 |  |   0.819069 |   -41.43666 |
|  368/1000 |      8s |        -37.94072 |  |   0.818604 |   -41.80292 |
|  369/1000 |      8s |        -37.90700 |  |   0.819149 |   -42.08605 |
|  370/1000 |      8s |        -37.93177 |  |   0.819527 |   -41.95638 |
|  371/1000 |      8s |        -37.93404 |  |   0.817728 |   -41.29447 |
|  372/1000 |      8s |        -37.94911 |  |   0.818701 |   -41.79900 |
|  373/1000 |      8s |        -38.00420 |  |   0.818084 |   -41.34157 |
|  374/1000 |      8s |        -37.99921 |  |   0.818060 |   -41.79034 |
|  375/1000 |      8s |        -38.04433 |  |   0.818925 |   -41.78209 |
|  376/1000 |      8s |        -38.03635 |  |   0.820125 |   -41.35030 |
|  377/1000 |      8s |        -37.98537 |  |   0.818685 |   -41.97066 |
|  378/1000 |      8s |        -38.05433 |  |   0.817598 |   -41.78186 |
|  379/1000 |      8s |        -37.98753 |  |   0.818458 |   -41.90805 |
|  380/1000 |      8s |        -38.06867 |  |   0.818969 |   -41.89800 |
|  381/1000 |      8s |        -38.03680 |  |   0.817780 |   -41.87494 |
|  382/1000 |      8s |        -38.12786 |  |   0.818064 |   -41.27630 |
|  383/1000 |      8s |        -38.06616 |  |   0.818958 |   -41.29238 |
|  384/1000 |      8s |        -38.12206 |  |   0.820908 |   -42.21873 |
|  385/1000 |      8s |        -38.11800 |  |   0.818577 |   -41.73802 |
|  386/1000 |      8s |        -38.06613 |  |   0.821417 |   -41.62076 |
|  387/1000 |      8s |        -38.18168 |  |   0.820297 |   -41.91820 |
|  388/1000 |      8s |        -38.16159 |  |   0.819741 |   -41.79541 |
|  389/1000 |      8s |        -38.12763 |  |   0.819047 |   -41.89498 |
|  390/1000 |      8s |        -38.15649 |  |   0.820982 |   -41.87047 |
|  391/1000 |      8s |        -38.22222 |  |   0.819553 |   -41.65465 |
|  392/1000 |      8s |        -38.18519 |  |   0.819584 |   -42.03711 |
|  393/1000 |      8s |        -38.24435 |  |   0.819638 |   -41.93094 |
|  394/1000 |      8s |        -38.20595 |  |   0.816830 |   -40.91352 |
|  395/1000 |      8s |        -38.20274 |  |   0.819464 |   -41.66031 |
|  396/1000 |      8s |        -38.22889 |  |   0.818764 |   -42.29639 |
|  397/1000 |      8s |        -38.30962 |  |   0.818690 |   -41.59485 |
|  398/1000 |      8s |        -38.29505 |  |   0.819369 |   -42.26876 |
|  399/1000 |      8s |        -38.21030 |  |   0.818492 |   -42.18283 |
|  400/1000 |      8s |        -38.24961 |  |   0.819673 |   -41.99932 |
|  401/1000 |      8s |        -38.51607 |  |   0.818587 |   -42.45349 |
|  402/1000 |      8s |        -38.51933 |  |   0.820692 |   -42.45623 |
|  403/1000 |      8s |        -38.62944 |  |   0.817983 |   -42.39262 |
|  404/1000 |      8s |        -38.51498 |  |   0.818047 |   -42.44365 |
|  405/1000 |      8s |        -38.53185 |  |   0.817864 |   -42.35208 |
|  406/1000 |      8s |        -38.56721 |  |   0.820057 |   -42.38867 |
|  407/1000 |      8s |        -38.53360 |  |   0.819832 |   -42.46411 |
|  408/1000 |      8s |        -38.60855 |  |   0.816973 |   -42.71938 |
|  409/1000 |      8s |        -38.67226 |  |   0.819064 |   -42.37497 |
|  410/1000 |      8s |        -38.64169 |  |   0.820145 |   -42.06636 |
|  411/1000 |      8s |        -38.62692 |  |   0.819241 |   -42.19550 |
|  412/1000 |      8s |        -38.64534 |  |   0.819538 |   -42.35623 |
|  413/1000 |      8s |        -38.63417 |  |   0.817231 |   -42.35311 |
|  414/1000 |      8s |        -38.59150 |  |   0.819731 |   -42.40164 |
|  415/1000 |      8s |        -38.66963 |  |   0.818251 |   -42.53041 |
|  416/1000 |      8s |        -38.66150 |  |   0.818743 |   -42.57010 |
|  417/1000 |      8s |        -38.64032 |  |   0.817679 |   -42.35129 |
|  418/1000 |      8s |        -38.71883 |  |   0.819957 |   -42.51423 |
|  419/1000 |      8s |        -38.69098 |  |   0.820608 |   -41.94618 |
|  420/1000 |      8s |        -38.73900 |  |   0.818388 |   -42.42648 |
|  421/1000 |      8s |        -38.66261 |  |   0.816695 |   -42.46664 |
|  422/1000 |      8s |        -38.67897 |  |   0.816495 |   -42.29964 |
|  423/1000 |      8s |        -38.69730 |  |   0.819957 |   -42.76667 |
|  424/1000 |      8s |        -38.77279 |  |   0.819193 |   -42.16462 |
|  425/1000 |      8s |        -38.73816 |  |   0.821436 |   -42.51670 |
|  426/1000 |      8s |        -38.71077 |  |   0.821480 |   -42.61871 |
|  427/1000 |      8s |        -38.75697 |  |   0.818496 |   -42.60404 |
|  428/1000 |      8s |        -38.79893 |  |   0.818503 |   -42.37704 |
|  429/1000 |      8s |        -38.84039 |  |   0.818011 |   -42.68916 |
|  430/1000 |      8s |        -38.81796 |  |   0.817674 |   -42.44180 |
|  431/1000 |      8s |        -38.87963 |  |   0.817541 |   -42.52715 |
|  432/1000 |      8s |        -38.80049 |  |   0.818888 |   -42.79116 |
|  433/1000 |      8s |        -38.79000 |  |   0.818980 |   -42.52863 |
|  434/1000 |      8s |        -38.82865 |  |   0.818120 |   -42.65384 |
|  435/1000 |      8s |        -38.86292 |  |   0.819525 |   -42.59346 |
|  436/1000 |      8s |        -38.83694 |  |   0.819024 |   -42.80806 |
|  437/1000 |      8s |        -38.83495 |  |   0.819023 |   -42.76620 |
|  438/1000 |      8s |        -38.86807 |  |   0.818854 |   -42.89261 |
|  439/1000 |      8s |        -38.85774 |  |   0.819206 |   -42.50550 |
|  440/1000 |      8s |        -38.82315 |  |   0.819781 |   -42.85178 |
|  441/1000 |      8s |        -38.95765 |  |   0.819431 |   -42.68998 |
|  442/1000 |      8s |        -38.86235 |  |   0.820069 |   -42.60484 |
|  443/1000 |      8s |        -38.86562 |  |   0.819512 |   -42.97809 |
|  444/1000 |      8s |        -38.89529 |  |   0.819896 |   -42.51796 |
|  445/1000 |      8s |        -38.90355 |  |   0.817857 |   -42.91451 |
|  446/1000 |      8s |        -38.90546 |  |   0.820625 |   -42.89819 |
|  447/1000 |      8s |        -38.94452 |  |   0.816803 |   -42.91258 |
|  448/1000 |      8s |        -38.99338 |  |   0.819047 |   -42.09617 |
|  449/1000 |      8s |        -38.92293 |  |   0.819869 |   -42.14980 |
|  450/1000 |      8s |        -38.96324 |  |   0.818708 |   -42.90019 |
|  451/1000 |      8s |        -39.07077 |  |   0.820712 |   -42.90379 |
|  452/1000 |      8s |        -38.96635 |  |   0.817576 |   -42.84833 |
|  453/1000 |      8s |        -39.03266 |  |   0.817101 |   -42.98983 |
|  454/1000 |      8s |        -38.98400 |  |   0.817704 |   -42.58977 |
|  455/1000 |      8s |        -38.90313 |  |   0.820154 |   -43.02257 |
|  456/1000 |      8s |        -39.04794 |  |   0.817274 |   -42.78590 |
|  457/1000 |      8s |        -39.04354 |  |   0.819269 |   -42.63448 |
|  458/1000 |      8s |        -39.02859 |  |   0.820305 |   -42.90933 |
|  459/1000 |      8s |        -38.92323 |  |   0.820360 |   -42.91587 |
|  460/1000 |      8s |        -39.10499 |  |   0.818023 |   -42.39138 |
|  461/1000 |      8s |        -39.07309 |  |   0.819509 |   -43.00846 |
|  462/1000 |      8s |        -39.11405 |  |   0.821588 |   -42.69352 |
|  463/1000 |      8s |        -39.10160 |  |   0.819106 |   -42.89753 |
|  464/1000 |      8s |        -39.09912 |  |   0.819835 |   -42.92285 |
|  465/1000 |      8s |        -39.14727 |  |   0.818908 |   -43.14831 |
|  466/1000 |      8s |        -39.14725 |  |   0.817529 |   -42.99285 |
|  467/1000 |      8s |        -39.20246 |  |   0.818801 |   -42.81831 |
|  468/1000 |      8s |        -39.08471 |  |   0.818270 |   -43.07697 |
|  469/1000 |      8s |        -39.16822 |  |   0.818376 |   -43.21020 |
|  470/1000 |      8s |        -39.10194 |  |   0.819050 |   -42.91870 |
|  471/1000 |      8s |        -39.16812 |  |   0.818623 |   -42.34316 |
|  472/1000 |      8s |        -39.12603 |  |   0.819329 |   -43.11113 |
|  473/1000 |      8s |        -39.13476 |  |   0.820939 |   -42.84618 |
|  474/1000 |      8s |        -39.17182 |  |   0.819348 |   -42.97285 |
|  475/1000 |      8s |        -39.22424 |  |   0.818660 |   -42.83598 |
|  476/1000 |      8s |        -39.18973 |  |   0.820292 |   -42.99686 |
|  477/1000 |      8s |        -39.21050 |  |   0.816983 |   -43.13318 |
|  478/1000 |      8s |        -39.23602 |  |   0.822896 |   -43.02837 |
|  479/1000 |      8s |        -39.19421 |  |   0.819873 |   -43.10319 |
|  480/1000 |      8s |        -39.21549 |  |   0.819226 |   -42.96835 |
|  481/1000 |      8s |        -39.19564 |  |   0.818277 |   -42.78709 |
|  482/1000 |      8s |        -39.24689 |  |   0.819014 |   -43.14628 |
|  483/1000 |      8s |        -39.20192 |  |   0.818009 |   -43.11006 |
|  484/1000 |      8s |        -39.28792 |  |   0.819400 |   -43.08802 |
|  485/1000 |      8s |        -39.22115 |  |   0.819037 |   -43.21397 |
|  486/1000 |      8s |        -39.30428 |  |   0.820812 |   -42.88474 |
|  487/1000 |      8s |        -39.25711 |  |   0.819498 |   -42.69956 |
|  488/1000 |      8s |        -39.27497 |  |   0.819430 |   -42.87818 |
|  489/1000 |      8s |        -39.25339 |  |   0.818058 |   -42.82718 |
|  490/1000 |      8s |        -39.26026 |  |   0.820026 |   -42.71091 |
|  491/1000 |      8s |        -39.29484 |  |   0.818352 |   -42.91726 |
|  492/1000 |      8s |        -39.26996 |  |   0.820133 |   -43.16590 |
|  493/1000 |      8s |        -39.30374 |  |   0.820274 |   -43.20194 |
|  494/1000 |      8s |        -39.33825 |  |   0.820742 |   -43.14851 |
|  495/1000 |      8s |        -39.35369 |  |   0.819447 |   -42.96703 |
|  496/1000 |      8s |        -39.27328 |  |   0.820593 |   -43.00524 |
|  497/1000 |      8s |        -39.30976 |  |   0.820176 |   -42.90423 |
|  498/1000 |      8s |        -39.33590 |  |   0.820035 |   -43.27737 |
|  499/1000 |      8s |        -39.39266 |  |   0.818992 |   -43.31828 |
|  500/1000 |      8s |        -39.36943 |  |   0.818013 |   -42.89849 |
|  501/1000 |      8s |        -39.53244 |  |   0.820332 |   -43.43644 |
|  502/1000 |      8s |        -39.55860 |  |   0.818982 |   -43.40773 |
|  503/1000 |      8s |        -39.54699 |  |   0.819105 |   -43.29391 |
|  504/1000 |      8s |        -39.61916 |  |   0.819930 |   -43.31241 |
|  505/1000 |      8s |        -39.58627 |  |   0.819210 |   -43.35183 |
|  506/1000 |      8s |        -39.56429 |  |   0.821515 |   -43.53018 |
|  507/1000 |      8s |        -39.59602 |  |   0.819313 |   -43.35347 |
|  508/1000 |      8s |        -39.65767 |  |   0.819275 |   -43.12329 |
|  509/1000 |      8s |        -39.64581 |  |   0.819245 |   -43.67731 |
|  510/1000 |      8s |        -39.61401 |  |   0.820906 |   -43.35632 |
|  511/1000 |      8s |        -39.67225 |  |   0.818719 |   -43.54354 |
|  512/1000 |      8s |        -39.59983 |  |   0.817682 |   -43.39166 |
|  513/1000 |      8s |        -39.68384 |  |   0.820042 |   -42.92232 |
|  514/1000 |      8s |        -39.64041 |  |   0.820313 |   -43.10941 |
|  515/1000 |      8s |        -39.67258 |  |   0.819847 |   -43.57619 |
|  516/1000 |      8s |        -39.67107 |  |   0.819197 |   -43.40568 |
|  517/1000 |      8s |        -39.65450 |  |   0.819617 |   -43.60934 |
|  518/1000 |      8s |        -39.68253 |  |   0.817947 |   -43.42511 |
|  519/1000 |      8s |        -39.68413 |  |   0.818959 |   -43.72035 |
|  520/1000 |      8s |        -39.70073 |  |   0.819953 |   -43.55063 |
|  521/1000 |      8s |        -39.70078 |  |   0.819768 |   -43.60694 |
|  522/1000 |      8s |        -39.69629 |  |   0.818721 |   -43.44716 |
|  523/1000 |      8s |        -39.71376 |  |   0.818816 |   -43.64650 |
|  524/1000 |      8s |        -39.64522 |  |   0.817960 |   -43.71959 |
|  525/1000 |      8s |        -39.67308 |  |   0.818868 |   -43.70223 |
|  526/1000 |      8s |        -39.73179 |  |   0.818942 |   -43.40427 |
|  527/1000 |      8s |        -39.77015 |  |   0.819054 |   -43.65609 |
|  528/1000 |      8s |        -39.73981 |  |   0.817725 |   -43.60971 |
|  529/1000 |      8s |        -39.74230 |  |   0.818434 |   -43.64725 |
|  530/1000 |      8s |        -39.76902 |  |   0.818242 |   -43.57369 |
|  531/1000 |      8s |        -39.76915 |  |   0.820575 |   -43.67746 |
|  532/1000 |      8s |        -39.83808 |  |   0.819562 |   -43.49745 |
|  533/1000 |      8s |        -39.81172 |  |   0.818540 |   -43.51374 |
|  534/1000 |      8s |        -39.79108 |  |   0.817841 |   -43.65923 |
|  535/1000 |      8s |        -39.81491 |  |   0.820449 |   -43.31252 |
|  536/1000 |      8s |        -39.81138 |  |   0.818648 |   -43.49408 |
|  537/1000 |      8s |        -39.85277 |  |   0.818914 |   -43.65256 |
|  538/1000 |      8s |        -39.80879 |  |   0.818979 |   -43.56548 |
|  539/1000 |      8s |        -39.77636 |  |   0.819007 |   -43.55083 |
|  540/1000 |      8s |        -39.84682 |  |   0.820476 |   -43.55537 |
|  541/1000 |      8s |        -39.88655 |  |   0.821022 |   -43.51251 |
|  542/1000 |      8s |        -39.80985 |  |   0.820526 |   -43.64253 |
|  543/1000 |      8s |        -39.78106 |  |   0.818966 |   -43.78028 |
|  544/1000 |      8s |        -39.80068 |  |   0.821658 |   -43.76028 |
|  545/1000 |      8s |        -39.81936 |  |   0.817548 |   -43.63515 |
|  546/1000 |      8s |        -39.92782 |  |   0.819524 |   -43.31477 |
|  547/1000 |      8s |        -39.89509 |  |   0.820721 |   -43.89886 |
|  548/1000 |      8s |        -39.95378 |  |   0.819424 |   -43.86458 |
|  549/1000 |      8s |        -39.82466 |  |   0.818838 |   -43.73059 |
|  550/1000 |      8s |        -39.88961 |  |   0.820974 |   -43.79780 |
|  551/1000 |      8s |        -39.89096 |  |   0.820786 |   -43.62979 |
|  552/1000 |      8s |        -39.92939 |  |   0.820347 |   -43.83042 |
|  553/1000 |      8s |        -39.84632 |  |   0.818449 |   -43.70958 |
|  554/1000 |      8s |        -39.92080 |  |   0.819862 |   -43.91128 |
|  555/1000 |      8s |        -39.91448 |  |   0.819782 |   -43.59451 |
|  556/1000 |      8s |        -39.89519 |  |   0.820734 |   -43.92664 |
|  557/1000 |      8s |        -40.00500 |  |   0.818942 |   -43.59148 |
|  558/1000 |      8s |        -39.91367 |  |   0.818416 |   -44.01152 |
|  559/1000 |      8s |        -39.92809 |  |   0.821386 |   -43.69129 |
|  560/1000 |      8s |        -39.94854 |  |   0.820489 |   -43.59275 |
|  561/1000 |      8s |        -39.97306 |  |   0.818486 |   -43.86075 |
|  562/1000 |      8s |        -39.99513 |  |   0.820628 |   -43.92137 |
|  563/1000 |      8s |        -39.95991 |  |   0.818830 |   -43.88797 |
|  564/1000 |      8s |        -39.98233 |  |   0.819079 |   -43.44702 |
|  565/1000 |      8s |        -40.02765 |  |   0.818869 |   -43.40771 |
|  566/1000 |      8s |        -39.94673 |  |   0.819522 |   -43.92388 |
|  567/1000 |      8s |        -39.93612 |  |   0.819216 |   -43.45315 |
|  568/1000 |      8s |        -40.00232 |  |   0.818915 |   -43.91188 |
|  569/1000 |      8s |        -40.03134 |  |   0.820716 |   -44.04725 |
|  570/1000 |      8s |        -40.03146 |  |   0.818834 |   -43.95847 |
|  571/1000 |      8s |        -39.99513 |  |   0.821067 |   -43.96034 |
|  572/1000 |      8s |        -40.10053 |  |   0.819717 |   -44.07324 |
|  573/1000 |      8s |        -40.03397 |  |   0.820738 |   -43.35093 |
|  574/1000 |      8s |        -40.08669 |  |   0.820784 |   -43.64523 |
|  575/1000 |      8s |        -40.14139 |  |   0.819355 |   -43.74952 |
|  576/1000 |      8s |        -40.03762 |  |   0.818456 |   -43.75379 |
|  577/1000 |      8s |        -40.07193 |  |   0.819853 |   -43.86030 |
|  578/1000 |      8s |        -40.14218 |  |   0.820699 |   -44.04355 |
|  579/1000 |      8s |        -40.09540 |  |   0.820572 |   -43.78003 |
|  580/1000 |      8s |        -40.06188 |  |   0.818929 |   -44.02548 |
|  581/1000 |      8s |        -40.14832 |  |   0.819864 |   -43.80911 |
|  582/1000 |      8s |        -40.12602 |  |   0.821666 |   -43.77042 |
|  583/1000 |      8s |        -40.10238 |  |   0.818826 |   -43.44175 |
|  584/1000 |      8s |        -40.13896 |  |   0.819247 |   -44.02648 |
|  585/1000 |      8s |        -40.08696 |  |   0.821172 |   -44.04983 |
|  586/1000 |      8s |        -40.08580 |  |   0.821183 |   -44.11138 |
|  587/1000 |      8s |        -40.07810 |  |   0.819264 |   -43.72853 |
|  588/1000 |      8s |        -40.11352 |  |   0.819230 |   -43.86362 |
|  589/1000 |      8s |        -40.22784 |  |   0.818741 |   -43.81868 |
|  590/1000 |      8s |        -40.19013 |  |   0.819932 |   -44.08211 |
|  591/1000 |      8s |        -40.07980 |  |   0.819689 |   -43.79440 |
|  592/1000 |      8s |        -40.19399 |  |   0.818142 |   -43.86607 |
|  593/1000 |      8s |        -40.10472 |  |   0.819967 |   -43.96164 |
|  594/1000 |      8s |        -40.19589 |  |   0.820267 |   -44.09326 |
|  595/1000 |      8s |        -40.22713 |  |   0.817850 |   -44.13425 |
|  596/1000 |      8s |        -40.19784 |  |   0.819456 |   -43.94767 |
|  597/1000 |      8s |        -40.20519 |  |   0.819524 |   -44.05917 |
|  598/1000 |      8s |        -40.18917 |  |   0.819962 |   -44.23982 |
|  599/1000 |      8s |        -40.22588 |  |   0.820837 |   -43.65842 |
|  600/1000 |      8s |        -40.20003 |  |   0.819804 |   -43.94726 |
|  601/1000 |      8s |        -40.40797 |  |   0.819912 |   -44.10942 |
|  602/1000 |      8s |        -40.36377 |  |   0.819502 |   -44.29873 |
|  603/1000 |      8s |        -40.41353 |  |   0.820241 |   -44.23270 |
|  604/1000 |      8s |        -40.41580 |  |   0.818981 |   -44.04688 |
|  605/1000 |      8s |        -40.38066 |  |   0.819468 |   -44.24850 |
|  606/1000 |      8s |        -40.45823 |  |   0.819232 |   -44.28268 |
|  607/1000 |      8s |        -40.39486 |  |   0.819752 |   -44.17999 |
|  608/1000 |      8s |        -40.40639 |  |   0.818869 |   -44.23473 |
|  609/1000 |      8s |        -40.46440 |  |   0.820110 |   -44.10298 |
|  610/1000 |      8s |        -40.44503 |  |   0.817490 |   -44.12791 |
|  611/1000 |      8s |        -40.44276 |  |   0.820227 |   -44.22684 |
|  612/1000 |      8s |        -40.43922 |  |   0.821333 |   -44.05927 |
|  613/1000 |      8s |        -40.49434 |  |   0.818149 |   -44.27412 |
|  614/1000 |      8s |        -40.53023 |  |   0.820065 |   -44.19006 |
|  615/1000 |      8s |        -40.44040 |  |   0.819612 |   -44.09362 |
|  616/1000 |      8s |        -40.46762 |  |   0.820237 |   -44.42917 |
|  617/1000 |      8s |        -40.52180 |  |   0.818154 |   -44.25475 |
|  618/1000 |      8s |        -40.44649 |  |   0.817633 |   -44.06737 |
|  619/1000 |      8s |        -40.53134 |  |   0.817920 |   -44.20488 |
|  620/1000 |      8s |        -40.50594 |  |   0.818808 |   -44.27814 |
|  621/1000 |      8s |        -40.49702 |  |   0.819799 |   -44.21404 |
|  622/1000 |      8s |        -40.51090 |  |   0.821045 |   -44.37470 |
|  623/1000 |      8s |        -40.58058 |  |   0.819168 |   -44.03065 |
|  624/1000 |      8s |        -40.52306 |  |   0.821386 |   -44.27558 |
|  625/1000 |      8s |        -40.51101 |  |   0.820401 |   -44.34040 |
|  626/1000 |      8s |        -40.53423 |  |   0.817892 |   -44.28016 |
|  627/1000 |      8s |        -40.49525 |  |   0.819391 |   -44.32027 |
|  628/1000 |      8s |        -40.55596 |  |   0.818447 |   -44.16795 |
|  629/1000 |      8s |        -40.54300 |  |   0.821404 |   -44.41626 |
|  630/1000 |      8s |        -40.57393 |  |   0.820217 |   -44.47414 |
|  631/1000 |      8s |        -40.56104 |  |   0.817755 |   -44.55004 |
|  632/1000 |      8s |        -40.56950 |  |   0.818820 |   -44.17824 |
|  633/1000 |      8s |        -40.55206 |  |   0.820679 |   -44.42185 |
|  634/1000 |      8s |        -40.57421 |  |   0.819226 |   -44.13060 |
|  635/1000 |      8s |        -40.59246 |  |   0.819924 |   -44.41322 |
|  636/1000 |      8s |        -40.59349 |  |   0.820007 |   -44.42084 |
|  637/1000 |      8s |        -40.58161 |  |   0.821393 |   -44.47049 |
|  638/1000 |      8s |        -40.65359 |  |   0.820671 |   -44.48371 |
|  639/1000 |      8s |        -40.58987 |  |   0.818354 |   -44.40793 |
|  640/1000 |      8s |        -40.62349 |  |   0.819407 |   -44.40996 |
|  641/1000 |      8s |        -40.61753 |  |   0.820916 |   -44.57825 |
|  642/1000 |      8s |        -40.61120 |  |   0.819450 |   -44.39126 |
|  643/1000 |      8s |        -40.63257 |  |   0.821402 |   -44.55926 |
|  644/1000 |      8s |        -40.64843 |  |   0.819077 |   -44.56502 |
|  645/1000 |      8s |        -40.62848 |  |   0.820239 |   -44.51553 |
|  646/1000 |      8s |        -40.63897 |  |   0.820108 |   -44.35081 |
|  647/1000 |      8s |        -40.65573 |  |   0.820119 |   -44.61265 |
|  648/1000 |      8s |        -40.61826 |  |   0.820528 |   -44.67350 |
|  649/1000 |      8s |        -40.70907 |  |   0.820133 |   -44.40426 |
|  650/1000 |      8s |        -40.65648 |  |   0.820585 |   -44.60113 |
|  651/1000 |      8s |        -40.67947 |  |   0.818949 |   -44.57705 |
|  652/1000 |      8s |        -40.65731 |  |   0.819665 |   -44.49706 |
|  653/1000 |      8s |        -40.70969 |  |   0.818948 |   -44.47084 |
|  654/1000 |      8s |        -40.72095 |  |   0.820779 |   -44.42501 |
|  655/1000 |      8s |        -40.74947 |  |   0.820400 |   -44.50535 |
|  656/1000 |      8s |        -40.72290 |  |   0.818438 |   -44.59608 |
|  657/1000 |      8s |        -40.69765 |  |   0.820268 |   -44.48134 |
|  658/1000 |      8s |        -40.73860 |  |   0.820755 |   -44.69857 |
|  659/1000 |      8s |        -40.66610 |  |   0.819528 |   -44.72966 |
|  660/1000 |      8s |        -40.75777 |  |   0.818953 |   -44.56802 |
|  661/1000 |      8s |        -40.76598 |  |   0.819945 |   -44.53678 |
|  662/1000 |      8s |        -40.73622 |  |   0.820183 |   -44.63224 |
|  663/1000 |      8s |        -40.77356 |  |   0.819567 |   -44.76151 |
|  664/1000 |      8s |        -40.78434 |  |   0.820148 |   -44.61343 |
|  665/1000 |      8s |        -40.74528 |  |   0.820491 |   -44.26263 |
|  666/1000 |      8s |        -40.74493 |  |   0.819876 |   -44.65484 |
|  667/1000 |      8s |        -40.77870 |  |   0.819345 |   -44.50961 |
|  668/1000 |      8s |        -40.78884 |  |   0.819983 |   -44.52466 |
|  669/1000 |      8s |        -40.78511 |  |   0.820960 |   -44.59405 |
|  670/1000 |      8s |        -40.81579 |  |   0.819784 |   -44.74191 |
|  671/1000 |      8s |        -40.81208 |  |   0.818213 |   -44.58988 |
|  672/1000 |      8s |        -40.80092 |  |   0.821645 |   -44.68232 |
|  673/1000 |      8s |        -40.76177 |  |   0.821012 |   -44.40070 |
|  674/1000 |      8s |        -40.80463 |  |   0.818259 |   -44.71522 |
|  675/1000 |      8s |        -40.86929 |  |   0.820776 |   -44.46155 |
|  676/1000 |      8s |        -40.84484 |  |   0.820863 |   -44.78267 |
|  677/1000 |      8s |        -40.79580 |  |   0.818929 |   -44.32596 |
|  678/1000 |      8s |        -40.86949 |  |   0.818406 |   -44.66942 |
|  679/1000 |      8s |        -40.89003 |  |   0.820398 |   -44.64064 |
|  680/1000 |      8s |        -40.89575 |  |   0.819729 |   -44.52522 |
|  681/1000 |      8s |        -40.83847 |  |   0.819290 |   -44.67200 |
|  682/1000 |      8s |        -40.84909 |  |   0.819241 |   -44.50333 |
|  683/1000 |      8s |        -40.91478 |  |   0.820198 |   -44.72804 |
|  684/1000 |      8s |        -40.92801 |  |   0.819988 |   -44.78975 |
|  685/1000 |      8s |        -40.87659 |  |   0.820069 |   -44.86164 |
|  686/1000 |      8s |        -40.90832 |  |   0.818953 |   -44.59017 |
|  687/1000 |      8s |        -40.89787 |  |   0.819132 |   -44.79984 |
|  688/1000 |      8s |        -40.86089 |  |   0.819340 |   -44.78745 |
|  689/1000 |      8s |        -40.91332 |  |   0.820030 |   -44.24605 |
|  690/1000 |      8s |        -40.89216 |  |   0.820688 |   -44.74464 |
|  691/1000 |      8s |        -40.94504 |  |   0.820370 |   -44.82157 |
|  692/1000 |      8s |        -40.88552 |  |   0.820040 |   -44.44381 |
|  693/1000 |      8s |        -40.89121 |  |   0.820138 |   -44.70093 |
|  694/1000 |      8s |        -40.93260 |  |   0.820369 |   -44.60991 |
|  695/1000 |      8s |        -40.99152 |  |   0.819711 |   -44.90934 |
|  696/1000 |      8s |        -40.93394 |  |   0.819859 |   -44.73179 |
